No. Acto;Procedencia;Tipo de Documento;Fecha Pagado;Valor Base Gravable;Impuesto de Registro;Intereses;Total Impuesto de Registro;Origen Pago
71;GOBERNACION;ESCRITURA;2018-04-24;2200000;22000;0;22000;Efecty
4;NOTARIA PRIMERA;ESCRITURA;2018-04-24;140000000;1608300;0;1608300;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-25;4800000;48000;0;48000;Efecty
213;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;SAES
71;GOBERNACION;ESCRITURA;2018-04-24;4000000;40000;0;40000;SAES
205;NOTARIA UNICA TUMACO;ACTA;2018-04-24;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;2000000;20000;0;20000;SAES
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-24;1800000;18000;0;18000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;40000000;400000;0;400000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-25;10000000;100000;0;100000;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-24;13000000;130000;0;130000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;5000000;50000;0;50000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-24;55000000;550000;0;550000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-24;1000000;10000;0;10000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;2108000;21100;0;21100;Efecty
4;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-24;1000000;114200;0;114200;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-26;4800000;48000;0;48000;Efecty
4;NOTARIA PRIMERA;ESCRITURA;2018-04-25;90000000;1108400;0;1108400;Efecty
187;GOBERNACION;ACTA;2018-04-24;0;208400;0;208400;SAES
165;NOTARIA CUARTA;ESCRITURA;2018-04-24;38720000;387200;0;387200;Efecty
187;GOBERNACION;ACTA;2018-04-24;0;208400;0;208400;SAES
184;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;SAES
205;GOBERNACION;ACTA;2018-04-24;0;104200;1700;105900;SAES
63;GOBERNACION;ESCRITURA;2018-04-24;1200000000;12625000;1826700;14451700;SAES
72;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
72;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
72;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-25;0;104200;0;104200;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;62920000;314600;0;314600;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;1000000;10000;0;10000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;2500000;25000;0;25000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;20000000;200000;0;200000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;1500000;15000;0;15000;Efecty
106;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-24;3000000;15000;0;15000;Efecty
187;GOBERNACION;ACTA;2018-04-24;0;104200;78900;183100;SAES
106;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-24;10000000;50000;0;50000;Efecty
106;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-24;6000000;30000;0;30000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;4000000;40000;0;40000;SAES
112;GOBERNACION;ESCRITURA;2018-04-24;50000000;500000;0;500000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;4500000;45000;0;45000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-24;5000000;50000;0;50000;Efecty
4;NOTARIA PRIMERA;ESCRITURA;2018-04-26;120000000;1616600;0;1616600;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;14400000;144000;0;144000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-24;0;104200;0;104200;SAES
213;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;SAES
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-24;16000000;160000;0;160000;Efecty
106;GOBERNACION;ESCRITURA;2018-04-24;15000000;150000;0;150000;Efecty
190;GOBERNACION;ACTA;2018-04-24;60000000;524200;0;524200;PSE
106;GOBERNACION;ESCRITURA;2018-04-24;10000000;100000;0;100000;Efecty
292;GOBERNACION;ESCRITURA;2018-04-24;0;104200;0;104200;SAES
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-24;10047000;100500;0;100500;Efecty
38;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-30;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;1000000;114200;0;114200;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;1600000;16000;0;16000;Efecty
205;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;PSE
106;GOBERNACION;ESCRITURA;2018-04-24;20000000;200000;0;200000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;15000000;254200;0;254200;SAES
197;NOTARIA UNICA TUMACO;OFICIO;2018-04-24;0;104200;0;104200;Efecty
;NOTARIA UNICA LA UNION ;EXTEMPORANEIDAD;2018-04-24;0;0;66400;66400;Efecty
205;GOBERNACION;ACTA;2018-04-24;0;104200;500;104700;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-24;25000000;250000;0;250000;Efecty
165;GOBERNACION;ESCRITURA;2018-04-24;30000000;300000;0;300000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-25;8610000;86100;0;86100;Efecty
213;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;SAES
87;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-24;0;104200;0;104200;Efecty
187;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;PSE
71;NOTARIA PRIMERA;ESCRITURA;2018-04-25;6456000;64600;0;64600;Efecty
71;GOBERNACION;ESCRITURA;2018-04-24;500000;5000;0;5000;Efecty
106;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-24;3000000;15000;0;15000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-27;3000000;30000;0;30000;Efecty
1;NOTARIA SEGUNDA;ESCRITURA;2018-04-30;0;104200;0;104200;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-25;55300000;553000;0;553000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-24;34866000;452900;0;452900;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-24;1000000;10000;0;10000;Efecty
16;NOTARIA CUARTA;ESCRITURA;2018-04-27;93000000;1034200;0;1034200;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-27;56000000;560000;0;560000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;49400000;247000;0;247000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;2000000;20000;0;20000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-24;1500000;15000;0;15000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;20000000;200000;0;200000;Efecty
122;GOBERNACION;ACTA;2018-04-24;3000000;21000;200;21200;PSE
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;265000000;2650000;0;2650000;Efecty
213;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;SAES
122;GOBERNACION;ACTA;2018-04-24;5000000;35000;0;35000;PSE
4;NOTARIA CUARTA;ESCRITURA;2018-04-25;113000000;1650800;0;1650800;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-24;30000000;300000;0;300000;Efecty
16;NOTARIA CUARTA;ESCRITURA;2018-04-27;93000000;1242600;0;1242600;Pago con codbarra
187;GOBERNACION;ACTA;2018-04-24;0;104200;0;104200;SAES
;GOBERNACION;EXTEMPORANEIDAD;2018-04-24;0;0;613700;613700;SAES
185;GOBERNACION;ACTA;2018-04-24;10000000;278400;0;278400;PSE
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-24;29000000;290000;0;290000;Efecty
48;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;1500000;15000;0;15000;Efecty
113;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;60000000;300000;0;300000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
16;NOTARIA PRIMERA;ESCRITURA;2018-04-25;97400000;1182400;0;1182400;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-25;26452000;264500;0;264500;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;6000000;60000;0;60000;Efecty
165;GOBERNACION;ESCRITURA;2018-04-25;10000000;100000;4800;104800;SAES
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;21000000;210000;0;210000;Pago con codbarra
140;NOTARIA CUARTA;ESCRITURA;2018-04-25;0;208300;0;208300;Efecty
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-25;9000000;90000;0;90000;Efecty
322;NOTARIA SEGUNDA;ESCRITURA;2018-04-30;0;104200;0;104200;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-25;3000000;30000;0;30000;SAES
112;NOTARIA PRIMERA;ESCRITURA;2018-04-25;10000000;100000;0;100000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-25;5000000;50000;0;50000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-25;3000000;30000;0;30000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;145000000;1450000;0;1450000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;40000000;400000;0;400000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-25;4000000;40000;0;40000;Pago con codbarra
320;GOBERNACION;ESCRITURA;2018-04-25;75000000;750000;0;750000;SAES
300;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-25;4000000;40000;0;40000;Efecty
48;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-25;13253000;236700;11800;248500;Efecty
71;GOBERNACION;ESCRITURA;2018-04-27;31000000;310000;0;310000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
113;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;5000000;50000;0;50000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
38;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
123;NOTARIA UNICA LA UNION ;SENTENCIA;2018-04-25;7000000;70000;0;70000;Efecty
88;NOTARIA UNICA TUMACO;ACTA;2018-04-25;10000000;174200;34100;208300;Efecty
38;NOTARIA CUARTA;ESCRITURA;2018-04-26;160000000;1808300;0;1808300;Pago con codbarra
38;NOTARIA PRIMERA;ESCRITURA;2018-04-27;76000000;864200;0;864200;Efecty
114;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-25;42000000;420000;0;420000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-25;19000000;294200;3700;297900;SAES
38;NOTARIA PRIMERA;ESCRITURA;2018-04-27;84330500;1155900;0;1155900;Efecty
187;GOBERNACION;ACTA;2018-04-25;0;312500;0;312500;SAES
213;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;SAES
48;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-25;16000000;264200;0;264200;Efecty
38;NOTARIA PRIMERA;ESCRITURA;2018-04-27;96330500;1275900;0;1275900;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;200000000;2000000;0;2000000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;500000;5000;0;5000;Efecty
106;NOTARIA CUARTA;ESCRITURA;2018-04-25;29000000;290000;0;290000;Efecty
187;NOTARIA UNICA TUMACO;ACTA;2018-04-25;0;208400;0;208400;Efecty
105;NOTARIA CUARTA;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;1000000;10000;0;10000;Efecty
205;NOTARIA UNICA TUMACO;ACTA;2018-04-25;0;104200;0;104200;Efecty
261;GOBERNACION;ACTA;2018-04-25;2000000;14000;0;14000;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;3000000;30000;0;30000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;1000000;10000;0;10000;Efecty
71;GOBERNACION;CAMARA DE COMERCIO;2018-04-25;1000000;10000;0;10000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-25;3000000;30000;0;30000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;20000000;200000;0;200000;Pago con codbarra
165;NOTARIA SEGUNDA;ESCRITURA;2018-04-30;8600000;86000;0;86000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-27;16000000;160000;0;160000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;35281000;352800;0;352800;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;8000000;80000;0;80000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-25;8000000;80000;0;80000;Efecty
94;NOTARIA TERCERA;ESCRITURA;2018-04-26;6143400;61400;0;61400;Efecty
112;GOBERNACION;ESCRITURA;2018-04-25;600000000;6000000;0;6000000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;49400000;247000;0;247000;Efecty
71;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-25;30000000;300000;0;300000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-25;134040000;1340400;0;1340400;Efecty
74;GOBERNACION;ESCRITURA;2018-04-25;7500000;75000;0;75000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-28;10000000;204200;0;204200;Efecty
106;GOBERNACION;ESCRITURA;2018-04-25;3000000;30000;0;30000;Efecty
106;NOTARIA TERCERA;ESCRITURA;2018-04-26;88247700;882500;0;882500;Efecty
71;GOBERNACION;ESCRITURA;2018-04-25;2200000;22000;0;22000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;135000000;1350000;0;1350000;Pago con codbarra
1;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
112;GOBERNACION;ESCRITURA;2018-04-26;100000000;1000000;0;1000000;Efecty
48;NOTARIA TERCERA;ESCRITURA;2018-04-26;0;104200;0;104200;Pago con codbarra
134;NOTARIA UNICA LA UNION ;SENTENCIA;2018-04-25;0;104200;0;104200;Efecty
4;NOTARIA CUARTA;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
38;GOBERNACION;ESCRITURA;2018-04-25;35000000;454200;0;454200;Efecty
74;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-25;500000;5000;0;5000;Efecty
185;NOTARIA UNICA TUMACO;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-25;3000000;30000;0;30000;SAES
71;GOBERNACION;ESCRITURA;2018-04-25;4000000;40000;0;40000;SAES
71;GOBERNACION;ESCRITURA;2018-04-25;1000000;10000;0;10000;SAES
71;GOBERNACION;ESCRITURA;2018-04-25;12000000;120000;0;120000;SAES
71;NOTARIA PRIMERA;ESCRITURA;2018-04-26;228420000;2284200;0;2284200;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-27;20000000;200000;0;200000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-25;3000000;30000;0;30000;SAES
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;13200000;132000;0;132000;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-25;14000000;140000;0;140000;SAES
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;6100000;61000;0;61000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;68000000;680000;0;680000;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;5500000;55000;0;55000;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;10700000;107000;0;107000;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;1700000;17000;0;17000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-25;2900000;29000;0;29000;Efecty
112;NOTARIA TERCERA;ESCRITURA;2018-04-26;11000000;110000;0;110000;Pago con codbarra
1;GOBERNACION;SENTENCIA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-25;20000000;200000;0;200000;Efecty
38;NOTARIA PRIMERA;ESCRITURA;2018-04-25;222000000;2324200;0;2324200;Efecty
28;GOBERNACION;ESCRITURA;2018-04-25;0;208400;1105200;1313600;SAES
190;GOBERNACION;ACTA;2018-04-25;400000;107000;0;107000;SAES
38;GOBERNACION;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;500000;5000;0;5000;Efecty
190;GOBERNACION;ACTA;2018-04-25;20000000;244200;0;244200;SAES
190;NOTARIA UNICA LA UNION ;CAMARA DE COMERCIO;2018-04-25;500000;107700;0;107700;Efecty
71;GOBERNACION;ESCRITURA;2018-04-25;1000000;10000;0;10000;SAES
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;100000000;1000000;0;1000000;Efecty
88;NOTARIA UNICA TUMACO;ACTA;2018-04-25;1000000;111200;0;111200;Efecty
104;GOBERNACION;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-25;300000000;3000000;0;3000000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-27;105000000;1050000;233600;1283600;Pago con codbarra
38;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;GOBERNACION;ACTA;2018-04-25;2000000;20000;0;20000;Pago con codbarra
165;NOTARIA CUARTA;ESCRITURA;2018-04-26;383519000;3835200;0;3835200;Efecty
16;NOTARIA PRIMERA;ESCRITURA;2018-04-27;96999000;1386800;0;1386800;Efecty
71;GOBERNACION;ESCRITURA;2018-04-26;40000000;400000;0;400000;Efecty
263;NOTARIA UNICA TUMACO;ACTA;2018-04-25;0;104200;0;104200;Efecty
190;GOBERNACION;ACTA;2018-04-25;200000;105600;0;105600;Efecty
187;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-30;101300000;1013000;0;1013000;Efecty
;GOBERNACION;EXTEMPORANEIDAD;2018-04-25;0;0;200;200;Efecty
38;GOBERNACION;ESCRITURA;2018-04-25;0;208300;0;208300;Efecty
38;GOBERNACION;ESCRITURA;2018-04-25;0;104200;0;104200;SAES
16;GOBERNACION;ESCRITURA;2018-04-25;0;312600;0;312600;Efecty
213;GOBERNACION;ACTA;2018-04-27;0;208300;0;208300;SAES
104;NOTARIA UNICA TUMACO;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-25;8000000;80000;175500;255500;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;10000000;100000;0;100000;Efecty
205;NOTARIA PRIMERATUQUERRES;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-27;22000000;220000;0;220000;Pago con codbarra
48;GOBERNACION;ESCRITURA;2018-04-25;5000000;154200;0;154200;Efecty
165;NOTARIA CUARTA;ESCRITURA;2018-04-25;39000000;390000;30500;420500;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-30;39000000;390000;0;390000;Efecty
187;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-25;20000000;200000;0;200000;Efecty
211;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;SAES
1;GOBERNACION;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;127200000;1272000;0;1272000;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-25;4000000;40000;0;40000;Efecty
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-25;24500000;245000;0;245000;Efecty
16;NOTARIA CUARTA;ESCRITURA;2018-04-26;52200000;626200;0;626200;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-25;2000000;20000;0;20000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-25;42592000;425900;99000;524900;Efecty
165;GOBERNACION;ESCRITURA;2018-04-25;2365000;23700;0;23700;Efecty
106;NOTARIA TERCERA;ESCRITURA;2018-04-26;30000000;404200;0;404200;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-26;120000000;1304200;0;1304200;SAES
63;GOBERNACION;ESCRITURA;2018-04-26;25423909;358400;0;358400;Efecty
263;NOTARIA UNICA TUMACO;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;100261000;1002600;0;1002600;Efecty
263;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;SAES
71;NOTARIA PRIMERA;ESCRITURA;2018-04-26;11135459;111400;0;111400;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-27;20128125;201300;0;201300;Efecty
113;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-26;96000000;960000;0;960000;Efecty
201;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;SAES
;GOBERNACION;EXTEMPORANEIDAD;2018-04-25;0;0;100;100;SAES
187;GOBERNACION;ACTA;2018-04-25;0;104200;1200;105400;SAES
63;NOTARIA CUARTA;ESCRITURA;2018-04-26;18100000;285200;0;285200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;17500000;175000;0;175000;Efecty
213;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;SAES
276;NOTARIA UNICA TUMACO;REGISTRO NACIONAL DE TURISMO;2018-04-25;0;104200;0;104200;Efecty
190;GOBERNACION;ACTA;2018-04-25;200000;105600;7300;112900;Efecty
16;NOTARIA CUARTA;ESCRITURA;2018-04-27;93000000;1242600;0;1242600;Pago con codbarra
105;NOTARIA CUARTA;ESCRITURA;2018-04-26;0;104200;0;104200;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-25;500000;5000;0;5000;Efecty
105;NOTARIA CUARTA;ESCRITURA;2018-04-26;0;104200;0;104200;Pago con codbarra
88;NOTARIA UNICA TUMACO;ACTA;2018-04-25;3000000;125200;0;125200;Efecty
213;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;SAES
187;GOBERNACION;ACTA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-30;10000000;100000;0;100000;Efecty
71;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-30;6000000;60000;0;60000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;1000000;10000;0;10000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;15500000;155000;0;155000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-26;117058473;1587300;134800;1722100;Efecty
74;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-26;1700000;17000;0;17000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-26;5000000;154200;0;154200;SAES
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-26;3687000;36900;300;37200;Efecty
106;NOTARIA SEGUNDA;ESCRITURA;2018-04-26;38785000;492100;0;492100;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-26;5000000;50000;166100;216100;Efecty
16;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-26;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-26;1000000;10000;0;10000;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-26;2000000;20000;0;20000;Efecty
108;NOTARIA TERCERA;ESCRITURA;2018-04-26;0;104200;0;104200;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-27;20600000;206000;0;206000;Efecty
122;GOBERNACION;ACTA;2018-04-26;100000;700;0;700;SAES
71;GOBERNACION;ESCRITURA;2018-04-26;5000000;50000;0;50000;Pago con codbarra
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;5000000;50000;0;50000;Efecty
187;GOBERNACION;ACTA;2018-04-26;0;104200;0;104200;PSE
300;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;3500000;35000;0;35000;Efecty
85;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-26;0;104200;0;104200;Efecty
38;GOBERNACION;ESCRITURA;2018-04-26;135209132;1664600;0;1664600;Pago con codbarra
48;GOBERNACION;ESCRITURA;2018-04-26;3500000;139200;0;139200;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-26;5000000;50000;0;50000;Efecty
205;NOTARIA UNICA TUMACO;ACTA;2018-04-26;0;104200;1000;105200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-26;2000000;20000;0;20000;Pago con codbarra
112;NOTARIA TERCERA;ESCRITURA;2018-04-27;1000000;10000;0;10000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;124000000;1865000;0;1865000;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;1000000;10000;0;10000;Efecty
112;NOTARIA CUARTA;ESCRITURA;2018-04-26;20000000;200000;0;200000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-27;22000000;220000;0;220000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-26;14000000;140000;0;140000;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;400000000;4000000;775000;4775000;Pago con codbarra
143;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-26;0;416700;0;416700;Efecty
190;GOBERNACION;CAMARA DE COMERCIO;2018-04-26;25000000;279200;0;279200;SAES
213;GOBERNACION;ACTA;2018-04-26;0;104200;0;104200;SAES
176;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;10000000;100000;0;100000;Efecty
88;GOBERNACION;ACTA;2018-04-26;10000000;174200;0;174200;SAES
176;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;8000000;80000;0;80000;Efecty
176;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;10000000;100000;0;100000;Efecty
176;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-26;5000000;50000;0;50000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;13400000;134000;0;134000;Efecty
300;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-26;300000;3000;0;3000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-27;69000000;690000;0;690000;Pago con codbarra
101;NOTARIA TERCERA;ESCRITURA;2018-04-27;0;104200;0;104200;Pago con codbarra
